id,male,female
30943,10,179
32607,3,10
7238,36,376
954,148,132
1558984,36,105
30377,515,535
1079,273,417
1946,329,47
10924,38,6
416741,5,1
22852,1,7
416490,4,3
2350,122,895
12587,28,111
597,114,53
986,343,84
1864,104,40
4475,36,66
1686,115,238
2285,11,9
35893,14,38
37896,4,34
1887233,5,11
37236,0,13
35840,76,63
53764,2,11
72806,37,159
703,36,693
2582,31,45
12215,158,503
2554,134,80
3249,46,39
29476,44,137
669,15,151
497,36,122
16205,68,91
30162,7,42
3332,64,213
3238,3,31
1201216,6,11
14518,3,2
70530,2,13
65288,0,15
12189,1,9
9942,26,133
1836,1,32
17539,4,24
1559497,38,907
1559496,1190,4253
1559457,161,790
10580,43,38
29390,71,54
30758,48,60
1215466,0,3
620,103,333
32170,133,580
5794,61,322
1555872,2,28
18525,4,17
11452,13,16
130501,0,1
107738,1,1
2408,94,57
15700,176,340
16349,87,102
6275,294,254
12379,122,99
7066,93,85
808626,2,2
41207,20,46
69534,1,1
1939849,2,3
16891,66,64
1905194,99,153
16076,15,27
3361,9,8
13255,5,21
10612,77,678
1889794,1,13
123543,1,34
1208183,2,23
1208179,2,34
80069,2,208
1175,10,132
14225,2,20
106516,11,68
1899083,3,15
1211611,6,33
1899079,0,18
8956,4,64
1556113,3,26
1893699,48,120
1899090,1,27
3424451,8,19
4526,21,72
35244,8,56
4532,126,114
51861,6,5
16906,118,39
5940,239,722
32020,23,13
39440,3,9
112174,172,997
1910341,1,3
30817,34,118
3070035,0,1
127817,0,1
125847,7,15
25430,4,3
6651,18,92
6436,15,2
3947,23,0
1916358,9,18
1251,20,184
14769,1,28
14711,524,231
85177,1,10
121440,109,108
11974,111,348
11877,13,11
829,222,612
35651,4,17
23166,38,203
13637,31,373
2663,24,10
1916176,10,59
3455541,55,83
61172,175,328
1530,7,1
6334,126,16
2901,94,100
1181,130,214
38311,19,29
2370,26,3
2679,0,1
31445,31,104
23710,22,40
1919633,1,0
38976,23,31
6471,7,47
33037,15,16
23115,206,272
1488,127,340
1193959,12,26
4633,11,17
40109,11,7
1920171,22,42
2596,130,297
1920137,43,16
789,80,57
11625,25,87
16147,12,23
1943595,7,12
31677,1,40
1556419,2,3
3831,12,31
33258,4,33
3836,10,135
3101,35,52
12658,3,27
24868,22,129
29951,25,15
6283,9,3
4727,210,25
3475,10,99
1220,74,384
7684,14,69
15460,55,59
1916893,39,19
16875,18,41
12213,223,232
12538,45,129
41971,3,5
4788,63,17
5984,3,92
35066,17,63
52311,0,1
29940,146,462
16068,27,228
1939055,6,47
958441,4,17
1905819,299,2310
739,19,237
1918043,2,21
27936,7,34
42950,9,4
25939,55,394
26154,5,48
13466,42,628
16066,9,80
105344,0,7
903,145,545
25299,22,282
7071,5,45
26151,7,154
25306,16,94
3853,7,39
7678,8,48
30382,52,476
103758,3,11
6600,3,24
2320,18,54
19768,5,5
40443,1,16
1031,1,1
130760,0,2
38728,0,6
54231,13,613
25756,13,34
708,101,399
7862,17,18
112225,0,2
11713,1,86
112197,2,25
34319,22,86
112204,4,32
112206,1,21
9724,38,452
551,10,121
3804,11,8
788684,107,393
1943522,39,215
30010,4,14
973,22,32
10482,5,23
113239,53,287
12663,21,376
9729,43,357
83082,3,23
1909034,3,32
1461,12,89
141375,9,58
1904296,1,4
1210459,24,409
24424,0,4
12559,18,62
124964,0,2
4837,22,37
15823,195,187
12540,1,13
2345,10,102
1907,2,7
25002,9,56
25000,49,182
34525,0,8
8645,98,235
3660,6,5
23053,62,122
416660,10,41
105561,227,641
1910625,288,808
14922,984,1449
1938,173,82
1916600,5,96
1920646,4,1
1890259,45,342
4803,29,34
968,45,76
374593,0,6
416382,3,14
55799,7,21
787,47,114
3035756,1,1
1889620,2,7
31078,133,495
27704,35,65
30240,14,35
41212,16,8
35590,38,35
1104,65,148
62750,2,9
1935910,24,8
41029,18,27
39468,2,38
2381,60,98
42888,56,22
129030,12,40
23713,1,2
14235,34,275
504,76,598
713,21,76
129634,10,7
2538,34,10
33826,5,19
30753,3,4
14787,6,28
6965,0,11
3466,0,3
1938680,2,18
10622,7,27
6995,6,83
38312,1,3
52827,4,3
17282,81,327
13974,48,130
1860774,15,59
1860849,1,7
26418,3,39
56142,17,108
632,18,59
8951,5,67
2354,31,29
30541,5,55
7635,18,253
2974336,0,2
4714,13,53
2093,4,58
1556555,0,1
1614,73,27
3033,80,206
7104,2,2
25446,53,145
25445,60,190
7539,17,132
3417496,0,9
26631,6,6
1364,157,79
42107,28,47
25744,1,4
83086,2,3
30770,0,11
33891,21,28
14979,7,27
5798,0,7
2657651,4,21
24822,21,19
72221,56,32
30128,3,8
37396,42,45
30121,2,3
33415,4,12
4072,1,21
1898073,0,1
6658,45,269
15441,85,389
14529,7,136
16503,15,36
910,29,25
1794,126,290
24626,21,51
34504,5,25
3044,248,137
17388,37,94
24625,171,259
1559504,135,584
13649,11,16
1652,14,64
18789,34,13
1890215,0,2
138148,6,14
1559007,0,1
1047,55,52
3754,231,57
3112,0,2
901,53,110
10360,0,1
106510,0,1
6320,154,249
7233,14,36
2462,19,79
1955,54,65
12381,9,34
14777,50,83
62288,0,2
59683,0,1
37680,58,1640
35654,0,23
25903,9,179
911,4,47
4765,42,193
31646,0,6
500,21,91
1460,73,14
8408,0,28
25450,15,107
2707,1,19
83312,22,109
34320,6,95
23023,10,62
17279,22,86
1289,126,35
1689,33,78
12191,16,65
3535,5,12
14571,110,36
18878,5,0
1896001,22,8
1869,357,528
61608,1,0
1681,193,761
9864,159,452
2281,255,167
1992,37,36
2082,108,112
594,642,714
32347,9,37
52830,4,12
2673,36,92
1422,221,476
13844,5,10
25705,7,5
25688,187,410
15855,201,362
30645,22,45
30116,20,103
25683,327,455
30623,10,14
25700,18,76
25707,30,76
25687,21,74
29631,6,51
29579,22,27
25708,5,40
29531,8,51
14789,0,8
2805,0,9
92556,7,19
40768,0,4
14153,0,1
17694,247,153
17906,12,11
1020,64,26
16101,31,4
10476,43,127
25952,64,251
12598,19,17
920,45,95
55089,0,1
3427711,1,3
123038,16,32
1889927,0,2
1891531,0,2
44886,10,7
1892213,0,7
1936982,26,87
4806,22,59
19752,10,8
54266,2,0
953658,9,57
6341,42,182
14930,12,37
803,63,87
2026,17,13
3138,24,5
23206,84,80
2426,7,4
39043,1,5
30231,5,16
54585,0,17
54304,0,3
1202108,1,6
34971,3,48
12230,5,16
30928,0,1
34886,0,1
1326,8,55
6585,20,118
24801,15,86
24375,95,224
26629,34,42
4000,2,10
14649,0,2
107663,0,13
4299,0,2
6891,0,2
4095,0,9
32707,0,1
31011,0,1
4147,0,1
4336,0,5
4263,5,22
4376,7,14
121277,0,1
30446,0,2
4009,0,5
4115,0,15
13464,8,166
29539,24,74
16917,75,192
6640,46,95
19769,180,151
29512,9,42
31316,37,103
29669,9,37
31287,23,57
1253,35,308
39995,0,1
13353,182,287
958410,0,3
24961,32,65
12059,94,231
29619,11,97
25680,8,17
4700,1154,3226
34689,35,143
1944323,0,3
3800,138,546
1944259,26,327
1485967,0,2
736,364,1134
1951592,48,127
2324,43,50
1889936,22,15
12570,132,157
17140,28,28
16239,69,23
5915,31,42
27456,13,50
1896741,0,3
9907,198,470
6498,2,19
2068,139,24
3502,160,70
3137451,18,16
19199,96,63
3678,12,34
18620,14,18
11605,45,142
27480,1,5
65480,0,5
4149,11,4
6438,20,38
112178,0,6
1648,156,561
2109,15,65
112187,111,369
1048,53,62
1027,2,4
1519,83,74
24865,7,73
24864,19,97
141405,7,34
9716,13,18
1268,27,38
558,60,236
13923,5,21
41809,4,0
55009,2,3
41957,13,2
141376,0,8
13850,12,15
13705,14,19
984,20,6
29494,2,6
24888,11,177
25750,0,10
24873,6,5
25745,22,185
30545,8,55
35022,27,143
2549,26,23
6343,22,3
26811,6,147
61093,4,18
51214,1,2
61151,10,25
31098,5,21
61391,2,19
12497,3,2
814,78,101
16063,11,6
30652,6,59
124663,0,1
2565,9,25
2503,36,87
2630,460,571
30284,0,5
9953,0,9
124725,0,5
6509,3,10
3236,5,38
4481,5,35
103390,5,11
730,7,113
7048,61,14
1899066,7,20
1940,15,13
11734,37,268
3165,29,189
6248,13,9
30328,2,4
7605,59,146
1890780,5,12
1412,236,171
12498,101,335
1899834,1,2
1913239,1,0
1386,25,376
799,180,712
969,79,42
2405,92,44
40164,4,22
1056,31,19
10492,8,20
27013,2,4
25630,1,27
9869,86,246
103399,9,66
1548,143,71
2174,193,197
6337,39,72
14021,21,76
5968,1,1
2974304,64,127
25611,3,12
1940891,1,10
1900137,8,42
26466,7,5
13807,7,1
2733,136,72
1850,36,12
1212,2,4
1076,204,258
1591,117,140
14117,23,8
11419,304,275
12216,160,247
5963,13,41
23076,0,0
23069,12,111
23044,2,7
14779,0,4
662,48,200
38065,23,20
1919592,2,1
53147,10,19
34374,6,10
1918185,6,28
1936054,15,16
35984,11,15
123639,16,12
1891265,6,2
39322,35,125
1919301,65,87
1919418,15,5
26632,1,0
1915890,12,6
36456,2,1
1493,57,26
23111,178,487
3989,6,4
1898712,12,124
17021,203,393
26642,71,334
12241,9,6
32083,2,0
69598,2,0
31300,7,15
29584,26,48
30117,11,11
10427,86,202
26567,4,1
24890,101,51
22900,22,133
13678,12,14
1898383,30,1
3617,14,30
13948,10,20
54459,4,12
2527,31,45
935361,1,1
1888103,100,69
30572,12,21
3448777,0,6
29891,5,18
1910392,9,27
16673,7,19
126911,2,3
3703,5,4
24778,16,19
23021,10,4
24278,29,40
2083,11,3
6362,157,95
5884,33,22
26630,13,5
32019,99,77
3917,207,243
6971,112,37
954375,7,0
1920529,22,29
1927902,26,22
4607,640,1757
33605,5,1
2270,38,9
18101,3,1
1896,26,38
2161,7,17
51304,2,0
1505,36,3
1893420,4,0
953203,1,30
34256,10,108
12652,21,107
8231,6,58
4594,5,42
30656,4,127
1211602,5,6
978,1,1
13886,29,74
36922,11,43
2571,76,35
37437,2,1
3821,40,74
1935223,2,40
13682,58,75
40182,2,10
32928,7,68
3464210,3,5
957355,13,92
112199,3,59
112203,1,23
112201,4,115
8945,14,127
112267,1,30
112198,0,13
31343,0,117
112218,0,25
1195618,0,11
65848,0,50
12591,0,2
112205,1,32
135251,11,20
112192,0,84
112238,0,3
1065,43,70
33859,8,14
1921573,6,2
1919959,12,4
26851,5,0
3404,16,27
30992,65,199
4508,22,24
1958496,2,0
12176,12,114
1957580,9,8
13583,38,43
2776,45,47
1209418,35,22
140944,22,68
16336,128,103
12439,51,116
1556025,10,2
13378,5,10
29548,90,116
12272,250,246
2248,71,87
1015,12,13
52613,23,30
1887195,25,8
1211896,0,3
33749,3,16
30946,20,241
15461,43,459
25302,37,238
27469,9,3
53566,99,260
37070,48,83
52150,9,12
33067,64,169
13968,11,50
36664,23,126
1577,34,122
28180,2,21
721,16,100
32615,6,50
34924,0,5
30413,6,112
1900443,2,70
2125,19,39
39240,7,20
126082,0,7
1900095,14,75
1900001,6,43
1900081,0,17
1900136,8,158
1900016,2,22
1559458,649,5523
1559537,9,69
31146,10,72
6158,33,111
13641,5,34
1895849,0,2
51150,0,2
120168,20,12
12474,23,465
16495,50,25
34765,3,7
26063,1,22
40124,2,12
56833,0,3
141384,0,1
6085,5,17
3081,8,66
7791,5,25
30376,1,4
12196,0,4
6457,6,21
3482,7,40
1196032,0,1
2425,3,9
2643,5,1
31589,20,93
1643,60,228
1442,3,12
22830,2,6
6042,27,47
416199,0,10
5982,4,21
100309,10,46
31785,8,51
1394,40,65
11581,147,374
1806,11,58
71712,0,5
1814,21,67
29876,1,1
2498,41,97
1960608,7,42
34262,3,10
9804,25,111
18205,15,70
6439,295,2318
2024,1776,2686
120096,1,5
32299,0,3
1559349,3,10
11047,19,7
11255,20,26
11294,2,3
1841,51,22
3405,158,37
802,47,64
14919,14,49
37388,30,105
38187,16,12
54204,0,4
118138,54,28
6402,66,39
1206384,2,11
53322,5,0
13368,23,73
26229,75,83
69919,4,35
1909448,3,9
12449,5,36
4670,2127,2471
126828,5,1
13282,14,145
1485,39,242
1778,7,90
6019,8,48
27036,6,61
112222,7,57
1877,25,110
1896586,0,1
31777,67,424
23741,2,18
7243,16,25
25440,17,298
30654,23,173
32927,2,23
128965,12,109
1894801,4,13
24777,0,11
55408,0,5
4842,8,68
2583,16,140
32925,7,67
38406,0,7
1489699,76,259
3073,39,64
25934,23,28
4760,145,157
30648,9,53
958338,1,0
12664,39,146
2412,71,38
130477,2,2
6306,4,1
11622,2,4
1196016,2,1
7182,169,574
11626,2,3
25772,17,6
13762,13,10
16338,10,42
491297,0,2
15868,42,177
1942608,14,4
2917296,15,33
31641,13,25
23262,11,49
34004,1,35
2286,24,176
30352,3,29
25005,26,393
1715,22,111
3111,77,403
8253,29,133
6415,5,29
33861,71,100
52322,11,42
39072,18,10
38373,17,32
52114,66,121
1492,56,317
3140,23,9
52132,0,2
25788,40,29
7270,38,34
63864,4,0
11918,1,1
28063,2,2
12042,16,87
11939,2,2
23745,3,1
51636,1,0
1892563,2,0
22976,20,143
17402,14,24
18206,29,149
1919713,1,0
61054,29,176
1172,36,463
3830,1,23
31602,15,56
6096,1,50
24564,6,24
1887534,11,108
1199492,0,1
32161,0,2
12660,0,24
12661,9,172
4546,17,55
142200,1,0
1915903,84,33
29247,9,11
25465,56,153
10609,7,42
25467,2,52
2022,7,32
4707,13,6
38736,4,0
1050,97,43
8551,21,26
9841,29,24
32978,20,57
15948,2,19
16722,0,2
1511,32,17
14242,49,660
1202243,0,1
13463,13,79
14057,115,256
126684,0,11
22800,0,8
29904,1,56
32760,11,4
17085,8,7
129489,0,36
6586,22,40
79428,1,9
6584,55,94
10369,9,41
24300,4,18
31126,2,6
11680,29,55
1320,6,54
115178,2,9
26934,50,116
2385,2,15
19101,12,0
10617,20,71
24648,2,4
34248,6,3
1903906,4,8
1802,45,52
6300,42,18
953183,18,16
547849,13,10
11553,29,32
1907993,1,0
34727,6,0
9826,10,0
7244,11,4
52874,2,4
53359,10,18
52194,23,338
41577,0,5
33867,2,2
962,17,8
108799,1,4
1903820,2,2
1940280,1,1
4794,73,226
92609,5,7
50601,0,4
4604,367,885
12017,376,608
16614,140,85
821,115,299
65947,35,63
17088,34,79
16308,269,238
2803,83,56
30907,128,299
1916907,1,4
1984,60,99
682,52,91
11868,67,59
1257,118,196
15847,42,68
16310,9,7
4658,418,616
16612,45,86
1317,4,16
15723,39,100
40123,6,16
1916954,2,5
16806,0,1
15799,558,219
16675,31,37
17309,6,3
24017,43,51
37646,50,51
1559967,19,10
17407,58,86
26223,16,17
127613,10,23
34148,112,52
50731,45,86
3454516,0,2
1895447,4,12
3421462,21,29
1914213,0,3
3450367,4,8
1912611,1,0
1947064,0,2
3450394,1,9
3450436,11,8
1912553,0,1
24005,0,7
1934524,0,1
126079,1,15
69182,5,9
1896224,7,19
17470,7,3
153428,0,1
1821562,0,2
23647,25,18
46051,29,30
1568405,5,15
40927,1,16
24578,0,3
16552,35,64
1888179,3,4
134707,0,1
16638,48,65
11951,178,91
66956,1,5
30602,14,27
24487,2,3
1906,103,69
12304,457,427
23782,216,271
36341,5,18
26608,14,35
10845,25,104
123199,2,0
3666,75,33
1650,128,58
64112,1,0
1553541,1,0
122447,5,5
16584,89,182
7024,10,94
12315,15,51
5891,76,7
3358,23,13
1198251,0,4
3250,9,3
39818,0,1
4553,2,8
34489,24,207
953,15,23
15612,53,71
1940782,1,0
104349,14,6
33059,4,32
37111,58,99
14185,14,83
33086,46,81
39654,0,11
9497,14,58
107425,1,15
1827,0,1
1927199,0,1
528859,0,1
22897,18,45
1903823,23,33
32990,7,11
13417,0,4
1921553,1,2
25997,13,6
951660,2,23
2395,37,104
31356,1,9
62082,0,3
27418,0,2
39668,4,9
1920045,1,23
12589,8,7
1201515,2,12
3326,18,73
22883,31,82
41105,10,45
18646,12,33
11613,12,34
10445,306,232
2264137,7,5
23692,0,2
18865,4,16
1558979,7,44
15514,10,79
1937094,4,17
3774,125,53
83031,3,4
1940306,0,2
3395,10,38
5960,19,49
25491,8,8
22835,8,41
35240,44,56
54132,4,40
1212201,0,3
38598,6,69
23499,7,25
26147,23,115
38945,0,21
30381,13,72
55991,3,15
34791,0,1
141334,0,1
1322,27,113
5887,31,1
104372,11,11
1888482,1,14
1891194,30,114
1899092,0,8
141033,6,77
1938833,2,14
9794,20,280
18686,13,17
2539,11,7
3303,71,14
27467,7,15
35287,0,11
1891378,4,7
54873,30,40
48901,0,1
1957417,6,1
1556973,1,0
27055,5,3
1060,104,74
1924282,42,20
17460,25,112
12386,1,7
593,126,121
15828,89,149
110185,6,15
15896,471,1005
4669,703,707
909,88,100
10619,64,80
698,53,432
10929,12,24
2681,57,466
2693,11,9
1848,4,18
3494,39,23
10423,1,2
7180,42,138
35418,6,26
41040,9,34
19594,718,784
85225,70,63
39495,63,73
64895,379,197
70591,1,41
112255,0,102
1908942,0,1
112221,0,16
24516,2,40
1197539,0,29
12662,10,56
44449,19,34
22895,158,815
24980,3,1
26462,42,15
30275,112,73
30774,34,10
26734,1,2
1907862,51,66
1901888,1,24
1887041,1,36
756,3,18
1937012,0,35
124690,29,57
1658,39,59
1209014,3,31
22901,11,75
61179,4,4
11659,5,49
1426,5,42
24972,2,17
52807,2,13
2465,173,377
5908,8,1
6369,66,17
29966,11,38
30653,9,32
342108,18,4
14521,31,32
1674,1,10
6621,0,75
16048,28,62
12428,2,41
10417,390,959
15583,115,142
12609,349,501
1947257,4,0
732052,10,6
16500,17,39
42295,2,0
1890979,5,30
50653,2,2
16618,16,26
1951630,456,1279
17971,2,12
2150,40,7
87335,4,97
30384,0,31
17522,3,6
837,600,396
16573,57,37
16304,110,32
2110,118,192
16359,50,54
12209,71,75
956996,95,80
15915,140,207
1923915,1,1
15765,124,36
23977,28,38
15796,71,84
120397,46,9
16260,3,56
1377,2,19
29638,2,13
6638,166,195
25677,84,218
3119,54,110
31299,38,38
39681,1,4
5788,13,55
2005,85,33
34149,5,4
11000,6,13
3070,16,5
11143,128,31
1931015,8,0
84533,2,0
3562,51,55
18761,3,1
3364,110,111
7772,9,26
1915301,93,443
11005,1,0
11347,1,0
11077,2,5
11286,1,3
7357,1,4
25906,11,218
42031,2,24
1916657,3,13
14986,0,18
14080,12,54
1721,3,23
1088,147,75
124240,11,25
3090,9,8
9985,4,5
1917467,16,0
53453,4,0
2633,12,7
25375,7,24
119775,2,4
1021,53,30
1053,24,14
141592,1,1
22788,1,2
31041,1,3
12404,162,326
2307,284,55
38228,21,70
1425,10,61
1204312,6,1
25001,18,73
4559,15,153
1936824,6,0
2363,58,77
119161,216,116
42438,0,1
38158,26,30
2055,23,17
11546,3,63
1207174,4,45
8439,4,123
129584,0,5
64972,7,59
3449,60,75
1918017,49,91
116988,1,18
34195,9,11
61201,82,276
14999,5,19
16143,55,67
16020,13,2
25052,118,59
1058,180,90
3533,16,2
4656,33,36
2614,9,16
36190,100,0
14550,30,0
1917428,6,0
35135,4,0
12400,0,2
22875,2,25
84143,0,24
25443,108,129
139109,0,1
24751,5,10
13743,7,4
23982,68,37
1200481,61,84
26426,270,814
34192,10,38
25047,65,341
576,9,25
13442,23,96
4071,38,95
62130,8,4
4558,66,28
40589,4,7
1202469,2,14
25771,58,104
23360,15,6
2267,107,38
1309,104,75
2939,12,43
1201657,14,31
4741,7,53
13723,18,8
33595,5,0
32501,5,13
1201356,2,0
51103,10,4
995,7,23
14972,10,14
1187,3,5
35050,53,31
64520,3,6
25668,29,109
36389,0,5
34226,2,5
31311,49,62
31321,2,8
32289,10,1
125849,27,28
1553802,0,1
2012,52,58
9715,1,14
1719,88,74
16053,40,170
11838,111,130
3512,9,24
16059,19,31
1924026,17,74
36071,0,6
63826,2,1
30702,1,4
3899,1,10
26613,3,4
27141,29,52
61125,0,24
23938,40,160
4893,8,7
15819,180,507
106505,21,27
27707,95,200
38169,23,126
22937,37,166
1943740,0,6
135097,5,3
29803,266,144
14213,28,14
26518,2,2
1559296,4,14
24577,9,51
1899973,10,99
6531,8,11
521,196,483
2106,21,101
3347,143,315
1480963,33,107
92581,7,129
26212,52,33
6355,42,10
56927,4,6
17867,10,87
57657,0,2
1901893,152,68
37022,6,5
1638,5,24
24250,32,34
1480969,0,4
2917,55,13
40346,46,3
1688,23,56
52348,1,15
52638,0,5
1890922,54,144
26663,1,2
80183,20,7
25735,0,3
1898,13,51
35409,0,1
2553,1,7
1559766,1,4
617,14,28
27520,34,78
63272,12,7
17400,2,26
80418,1,2
753,118,86
1900963,11,3
13339,428,743
2580,18,23
31183,35,4
14160,8,0
1860694,5,3
2407,30,9
1939735,2,8
1916584,3,5
22998,9,13
3436,7,2
29685,42,107
31238,25,64
29546,71,225
29543,30,73
34219,1,6
6631,86,247
25702,119,326
3837,21,61
25675,36,79
1896163,0,3
1918312,2,5
1922517,5,11
64785,17,3
1211932,0,1
2917405,0,8
1958744,18,116
5980,18,85
6143,26,40
1947397,4,22
1105,36,57
1919894,3,1
33167,2,6
1900057,1,8
1900077,0,50
1900091,1,26
58566,7,3
1897287,3,0
2296,20,162
25309,3,112
32606,0,30
13720,6,4
1737,661,235
25933,25,11
25741,4,3
40671,3,3
16594,81,81
4768,425,217
10442,70,37
7167,55,12
518,19,114
1943090,212,50
1204759,2,0
41052,5,2
1206521,4,2
37367,8,29
36039,10,19
54642,5,13
39839,3,1
33852,108,205
53077,2,2
50540,27,370
17930,1,0
11768,22,40
86149,0,3
11247,1,1
11292,3,2
11318,0,1
923,13,71
699,77,158
36303,7,3
39830,2,2
30181,5,15
3723,4,12
1196466,34,168
1903875,39,38
1892146,33,9
14886,10,3
117598,3,14
1925,139,35
1892890,3,3
3419217,1,0
124784,5,1
1960482,19,5
3416280,7,0
1939619,3,0
1895847,5,0
101714,9,2
33652,88,134
1891554,3,0
1913490,1,0
1927155,0,7
53373,5,0
29796,33,7
35948,6,0
51946,2,19
